ID_UNIDADE,LAT,LNG,Y_MEAN,N_OBS,coef_Intercept,t_Intercept,coef_TEM_AVG,t_TEM_AVG,coef_RAIN,t_RAIN
6029825,-22.91856,-43.55863,0.0,21,-0.3984751992316559,-8.436192364082302,0.097453994813092,1.7718868082318675,-0.154448194967575,-2.8875765314867343
6029922,-22.89943,-43.59469,0.047619047619047616,21,-0.39602281985014265,-8.398361951521478,0.09384951976112549,1.734242910807974,-0.14664926247683402,-2.654116454498237
6029965,-22.82975,-43.34565,0.047619047619047616,21,-0.3831275275088914,-8.161034797570972,0.025898367861477728,0.4674194792306028,-0.07340583301567805,-1.0412215940903493
6033075,-22.74957,-43.29909,0.0,21,-0.3751822809846915,-8.025268103648596,0.08974368222915222,1.862312481883055,0.015514501105364144,0.2340133587990393
6033121,-22.9063,-43.27432,0.0,21,-0.37980504382335084,-8.111318409927037,0.06867600668496153,1.31733941383131,-0.05213322783524846,-0.8417809716281245
6035809,-22.75794,-43.36612,0.09523809523809523,21,-0.38036505549131505,-8.13285805372437,0.07776190729642692,1.7537682090828175,-0.06397139677836569,-0.9734082860571796
6037526,-22.92154,-43.36733,0.0,21,-0.3963113773945779,-8.35690649746633,0.028574698305682825,0.549292605954866,0.02006423896427264,0.2951663484704148
6037569,-22.8689,-43.37649,0.09523809523809523,21,-0.3924003657450595,-8.286261941881351,-0.012947473455930052,-0.22352847818947014,-0.11774715060442513,-1.6638884567518077
6038883,-22.87429,-43.43174,1.0476190476190477,21,-0.4032923308034955,-8.325533528142847,0.07739546080013608,1.447408372592682,-0.4013747191861229,-4.7578169495371965
6038891,-22.90091,-43.26718,0.38095238095238093,21,-0.37900873014457587,-8.097756377139634,0.07078039190073877,1.3591357388324465,-0.05649898919538612,-0.9102007184573273
6038905,-22.90405,-43.55427,0.0,21,-0.3976774333660289,-8.438133751150117,0.09615814944899849,1.7654862809698877,-0.15760629583063046,-2.9204357815413204
6038913,-22.83838,-43.29428,0.42857142857142855,21,-0.3785047896397297,-8.094734325347982,0.06561417565292633,1.2765720315051918,-0.028001123879365715,-0.46769650479608127
6091997,-22.77317,-43.52974,0.3333333333333333,21,-0.3889058607337952,-8.378964850935658,0.07800761899583142,1.4853915517197658,-0.06385505059433995,-0.846480293528816
6176666,-22.936,-43.33186,0.42857142857142855,21,-0.3889398212986183,-8.258149272627909,0.049048472927326926,0.9356936825680816,0.03108277519689541,0.49791219227869027
6212131,-22.75045,-43.45056,0.0,21,-0.3854998161624968,-8.223348919789453,0.06824151697320839,1.339070794464404,-0.06496131023060292,-0.6579691043867929
6221408,-22.88964,-43.55981,0.0,21,-0.3964886405218622,-8.429276612917075,0.09415354730734804,1.7482796104206935,-0.15638156784216256,-2.8509165453357084
6310354,-22.90439,-43.29796,0.047619047619047616,21,-0.3819901772173027,-8.151410718806995,0.05979513629476865,1.1451691795070214,-0.02512894882034438,-0.4143562417310035
6387152,-22.889,-43.44679,0.14285714285714285,21,-0.4040276121770794,-8.463474746591942,0.09081968658276321,1.6199379751837428,-0.41411502514591453,-4.821603292810534
6425674,-22.75499,-43.45052,0.0,21,-0.3859000964087667,-8.225244988875213,0.06848570226078382,1.3481304752599057,-0.07839282279555959,-0.8117641564802338
6427138,-22.87916,-43.46362,0.09523809523809523,21,-0.40104576312667095,-8.46538640312669,0.0956960600565676,1.7455797853060007,-0.4100192592791044,-5.270595150962264
6444547,-22.78164,-43.29714,0.047619047619047616,21,-0.3763069643141549,-8.050229048423516,0.08118924959143563,1.6077139950186483,0.026387882839928618,0.42757281473302927
6473113,-22.90921,-43.55015,0.047619047619047616,21,-0.3982191376324993,-8.444055418322359,0.09721390793721475,1.7731769681072975,-0.15875299165953827,-2.9650663720848405
6512925,-22.8596,-43.26748,0.42857142857142855,21,-0.3774788860378122,-8.076210441553318,0.07268116447934542,1.4120432899670585,-0.04056217962639096,-0.6733439831679201
6518893,-22.7883,-43.36402,0.0,21,-0.3822072310924495,-8.137179097434204,0.06407917575340356,1.3500052421784101,-0.10011074513784923,-1.5301417491361387
6524486,-22.8596,-43.26748,0.38095238095238093,21,-0.37747723339794864,-8.07617507513655,0.07269455636938052,1.4122723012195697,-0.04066198034183038,-0.6746971448934092
6559727,-22.91243,-43.59328,0.0,21,-0.3967730895141522,-8.395060001024182,0.09537988214455444,1.746594144734792,-0.14713198044562592,-2.6937387253586884
6571956,-22.84697,-43.3731,0.0,21,-0.3890862681710875,-8.23487550925115,-0.01594273491986892,-0.269464025095061,-0.12905209371734488,-1.7506645595547272
6575900,-22.9499,-43.35928,0.09523809523809523,21,-0.39653851159062753,-8.377161563364863,0.047001474186593305,0.9238753228200783,0.045102832977522364,0.6605018110766557
6579973,-22.74755,-43.39158,0.0,21,-0.3817156070264009,-8.170966143346398,0.07319518977375525,1.6524435099935368,-0.07630013772833846,-1.031500617263269
6631169,-22.90359,-43.30163,0.7142857142857143,21,-0.38235603399969503,-8.158010548076426,0.05799838002346652,1.1101321180464883,-0.018974795111629836,-0.3124780205272273
6635016,-22.94005,-43.36843,0.0,21,-0.3984408402836177,-8.395714417876656,0.04123560699283488,0.8250195765012969,0.03515253632548519,0.499089203936318
6661904,-22.88216,-43.3446,0.09523809523809523,21,-0.387011372302543,-8.23378661833387,0.01752337811345272,0.3247439421723295,0.025281121323976287,0.37621091081505986
6664040,-22.82354,-43.28273,0.7142857142857143,21,-0.37707647885981743,-8.068884224054294,0.07284982316495524,1.4259014268540025,0.002937987572086685,0.04906768407332311
6664075,-22.84444,-43.28094,1.4761904761904763,21,-0.3777870325860441,-8.082299171353563,0.07007780780960397,1.367410437857473,-0.0279606288459511,-0.47044297415382225
6664164,-22.84159,-43.27056,0.42857142857142855,21,-0.3770001366822747,-8.067917886309832,0.07368587390957694,1.4390640113918218,-0.020513388699657926,-0.3456895349913613
6680704,-22.82185,-43.36808,8.095238095238095,21,-0.3856563681477366,-8.180289726207068,0.0169507127301366,0.30467905348380214,-0.13477437894838842,-1.7194406334240016
6681379,-22.86398,-43.30497,0.7619047619047619,21,-0.38064675263119957,-8.13300645725851,0.0553562960299771,1.0631271588501006,-0.029525203283278942,-0.4884811862135438
6681573,-22.87666,-43.3372,0.047619047619047616,21,-0.385380897416995,-8.209730769003164,0.022922588704354083,0.42558170899995873,0.023371494560944808,0.33881861092420623
6688152,-22.89806,-43.26354,0.047619047619047616,21,-0.37863033093175347,-8.091293323331342,0.07182668346886477,1.3809661656225827,-0.05835744621231619,-0.9375682792049077
6694101,-22.90223,-43.27725,0.0,21,-0.3798819903952345,-8.113767124426646,0.06768529606373584,1.2982950698839617,-0.04992036236066426,-0.8059220010473586
6713564,-22.90133,-43.25585,0.047619047619047616,21,-0.3781967523839599,-8.082183521736598,0.07372787785383474,1.417011133236504,-0.062337487491880124,-0.9984026851826304
6742130,-22.8811,-43.28795,0.047619047619047616,21,-0.37989791169599785,-8.11852566841908,0.0637348817079933,1.2259151151136065,-0.03678167620883329,-0.6117260971439611
6742831,-22.88291,-43.48847,0.0,21,-0.399490580122609,-8.487622739321102,0.09663651372059989,1.7841359563302883,-0.25278893949343684,-4.55018831074479
6761704,-22.83381,-43.40728,0.047619047619047616,21,-0.3941532104895842,-8.226979807818656,0.05237470627443698,1.111403696047429,-0.37938568237791687,-4.321318545509243
6762042,-22.90336,-43.26122,1.0476190476190477,21,-0.3786521479982592,-8.09037810935136,0.07236644534281188,1.389707134709558,-0.05981723557548503,-0.9612950084438256
6793231,-22.81514,-43.38181,0.0,21,-0.3871279648490063,-8.184481311880319,0.04206384531231908,0.8798639495838307,-0.18619983846405586,-2.480739148590253
6820018,-22.88103,-43.2673,0.19047619047619047,21,-0.3782651409270475,-8.088132709839144,0.07127418758120341,1.373603677948383,-0.052381438834746274,-0.8546184884891711
6832512,-22.9028,-43.55441,0.0,21,-0.3975896551397994,-8.437700217844911,0.09596086658899218,1.7642286526677489,-0.15776388443257772,-2.9208096087492406
6852203,-22.88886,-43.4855,1.380952380952381,21,-0.40034064083314524,-8.499109969191995,0.0974623134599735,1.7848279664320432,-0.25462265965293707,-4.599454187572184
6855709,-22.88865,-43.41406,0.8095238095238095,21,-0.40610966343391697,-8.321867660085184,0.05516386392127023,1.0629362427487823,-0.2729572703209079,-3.6615701710627864
6864651,-22.77553,-43.36216,0.0,21,-0.3811093271494895,-8.129630836972511,0.07257019960066356,1.5823051282989216,-0.07623816335168174,-1.1858424914067789
6864708,-22.89479,-43.48849,0.2857142857142857,21,-0.40072405134339456,-8.500523494075793,0.09853436738131015,1.789075119038932,-0.23873381158772655,-4.369017685625818
6899919,-22.80665,-43.4018,0.0,21,-0.38856839949291605,-8.216655027055946,0.0595446105181348,1.3215502957262013,-0.2487664725810995,-3.2204098574576703
6901042,-22.86505,-43.44512,0.8095238095238095,21,-0.40064965500849525,-8.372588650572967,0.08612775848604443,1.6329660613992274,-0.46293838565858375,-5.131103648587648
6914152,-22.86534,-43.29765,0.7142857142857143,21,-0.3800293245954678,-8.122388219189943,0.05973721424961417,1.1503241212181328,-0.033023983830043,-0.5518670567463532
6919626,-22.88103,-43.2673,0.38095238095238093,21,-0.3782652283189612,-8.088140798835978,0.07127012358754042,1.3735275243883351,-0.05236322674821673,-0.8543675194810588
6922031,-22.87221,-43.45854,0.047619047619047616,21,-0.40057754149794506,-8.434804191483012,0.09320140240340377,1.7237424262922612,-0.46095942645399807,-5.212533245146614
6926797,-22.87511,-43.27102,0.2857142857142857,21,-0.37830252909741363,-8.090008522104874,0.07045662854998298,1.3607946453696724,-0.04859876659892851,-0.8000873921666392
6927254,-22.89658,-43.3553,0.047619047619047616,21,-0.39044943630128415,-8.282140038864403,0.009785668058882223,0.1769693783126192,0.02469829900438919,0.37876554355590225
6932916,-22.81561,-43.30289,0.23809523809523808,21,-0.3781306483338462,-8.08569871314833,0.06761969850788359,1.315786799720846,0.004105326057417862,0.06841674212005958
6974708,-22.8478,-43.36527,0.0,21,-0.387668268525007,-8.223320267905006,-0.014923308234209901,-0.25185093506454753,-0.09012190939020728,-1.200899671093578
7011857,-22.77806,-43.40305,0.0,21,-0.38520287533195063,-8.20377016399563,0.06715381266378524,1.5046280559184266,-0.1516491706758367,-1.7370277224795274
7021771,-22.84007,-43.37814,0.09523809523809523,21,-0.38933821333697133,-8.228028382101625,-0.007941642038231425,-0.13696791260048988,-0.15987176521343432,-2.096237055696548
7036884,-22.87403,-43.52013,0.047619047619047616,21,-0.396863880546116,-8.458438608174419,0.09375156960263421,1.7599004127611293,-0.18636931780761512,-3.4393107473076174
7036914,-22.89173,-43.59016,0.047619047619047616,21,-0.395706341978566,-8.40253180806425,0.09320409493791108,1.729743701176512,-0.14856869241545273,-2.689895194057408
7041624,-22.87766,-43.47356,0.0,21,-0.40001497214141657,-8.470908547358446,0.09559235681667723,1.7683929125910438,-0.34376732503245633,-5.259072222793618
7065485,-22.78531,-43.42766,0.047619047619047616,21,-0.38803069116197486,-8.233137828409399,0.06753028273048221,1.4322790407894899,-0.17007170162286522,-1.9321621755330156
7069472,-22.83859,-43.39829,0.0,21,-0.39344842398873237,-8.233063265736607,0.03948490730536797,0.8283076936133738,-0.3093399692532716,-3.8016032275713183
7071868,-22.9204,-43.36883,0.0,21,-0.39663003579478556,-8.360031446914466,0.027787006908373806,0.5358113299543696,0.014449217454104504,0.21238294880885855
7087764,-22.90405,-43.55427,0.0,21,-0.39768524306046016,-8.438238247410633,0.0961753461165461,1.7656196015112007,-0.15761424119856876,-2.920691557597002
7087772,-22.90408,-43.28524,0.0,21,-0.3806841844403238,-8.128046944921218,0.06505394046837061,1.2481727689905773,-0.04197381569226542,-0.6844879215250149
7088574,-22.81651,-43.38196,0.047619047619047616,21,-0.3873207531795138,-8.185149305255912,0.04045553240777776,0.8417540163327,-0.18656003708057264,-2.4718217260209765
7101856,-22.88865,-43.41406,0.14285714285714285,21,-0.4061147310702835,-8.321743222795192,0.055190597647306265,1.0634604489587598,-0.272994336418709,-3.6621548187438733
7108265,-22.86017,-43.37163,0.0,21,-0.3902375824001913,-8.258697737079508,-0.020878451695408164,-0.3513507635531164,-0.10576582350944716,-1.4684959470595644
7110162,-22.85164,-43.34646,0.14285714285714285,21,-0.3848826601945878,-8.194203630453183,0.005999307468640078,0.10631550705033237,-0.03923900844421895,-0.5258891840956028
7110170,-22.90405,-43.55427,0.047619047619047616,21,-0.3976807666945682,-8.438189071536708,0.09616480405060805,1.7655438411965785,-0.15761361229516802,-2.9206031336694718
7110340,-22.83029,-43.32787,0.0,21,-0.3811002280042894,-8.134352792198944,0.045715907538640486,0.8641012451449452,-0.04583214203809702,-0.7076204570178711
7119798,-22.89177,-43.3244,0.0,21,-0.38455159236610204,-8.196724476935671,0.040850754210513755,0.7735190243932641,0.028513675957606552,0.4506362071913688
7185081,-22.88499,-43.36527,0.0,21,-0.3915067090908446,-8.291109838053524,-0.005741609139614714,-0.10077817238916331,-0.026788731672700187,-0.3977475802685754
7239130,-22.79049,-43.30996,0.0,21,-0.37750203186031756,-8.07026147452128,0.07547043934866313,1.4885541384590473,0.02279450959827329,0.36427114639006125
7244339,-22.79212,-43.30259,1.2380952380952381,21,-0.37708002465224755,-8.064427507424599,0.0767114689438138,1.500225742528708,0.021392482857367195,0.3546618643557368
7333560,-22.88317,-43.55664,0.0,21,-0.3961775486967693,-8.43394370784929,0.09339612358156715,1.7429738951832812,-0.15766967170612697,-2.860668383883666
7359810,-22.90409,-43.55751,0.0,21,-0.3975484734597266,-8.434712214402564,0.09597992477938444,1.763153618597539,-0.15650928407844072,-2.8958999856177012
7417780,-22.78925,-43.31254,0.047619047619047616,21,-0.3776212942854791,-8.071582061743891,0.07551311892142559,1.4940167758249707,0.020078953778815325,0.32078545791994795
7421710,-22.90009,-43.27993,0.23809523809523808,21,-0.38002550295398335,-8.116946713421191,0.06672186648109546,1.2797073070042033,-0.04747406356914631,-0.76702769920089
7427549,-22.78164,-43.29714,26.571428571428573,21,-0.37630533775373415,-8.050199350679318,0.08119750064205411,1.607920758991346,0.02638489800797397,0.427522272583661
7505140,-22.90405,-43.55427,0.0,21,-0.39767725201199905,-8.438132967394717,0.0961576451961674,1.765483280281804,-0.15760707582715372,-2.9204500250508643
7505337,-22.88317,-43.55664,0.0,21,-0.39617629848001146,-8.434014552524662,0.09339483773096696,1.7429697999231508,-0.15768846202254203,-2.8609388472639683
7516800,-22.90035,-43.53856,0.0,21,-0.3981110505844511,-8.455041337169108,0.09653209027095201,1.7736551391932047,-0.16546714728791606,-3.0879403441445787
7544243,-22.86196,-43.55378,0.0,21,-0.3948057689948466,-8.430069985913685,0.09107004975550194,1.7179549636555436,-0.1586335468144951,-2.8473841208065056
7561199,-22.88215,-43.46552,0.0,21,-0.40124750604070236,-8.478346425488523,0.09648801896225682,1.7516692722851777,-0.3932149478353791,-5.266283979091708
7580126,-22.76024,-43.43999,0.0,21,-0.38598177183873505,-8.226167229833985,0.06824969843317137,1.3825528836468575,-0.08781163548423798,-0.9115959655428554
7588577,-22.78227,-43.31937,0.0,21,-0.3777856119914941,-8.071405243955827,0.07728530680501182,1.5555812744352364,0.011175302178424917,0.17793547949583774
7591136,-22.73727,-43.44942,0.5238095238095238,21,-0.38439224912799674,-8.217151867829342,0.06777665252536338,1.3292307194640385,-0.047834894545780375,-0.48270740239303933
7595905,-22.74503,-43.49468,0.6666666666666666,21,-0.38634193827622376,-8.29695819073127,0.07072560167189289,1.3310581272258024,-0.04139530891749085,-0.4248689343955729
7605935,-22.87978,-43.46051,0.09523809523809523,21,-0.4014001242672721,-8.464878258976015,0.0955297116704283,1.7324980575808973,-0.43647756967817114,-5.202116362712674
7625987,-22.78164,-43.29714,11.952380952380953,21,-0.3763052685998552,-8.050186181568593,0.08120328034469848,1.608260847084665,0.026333165985000243,0.4266828353708185
7659415,-22.91223,-43.55668,0.19047619047619047,21,-0.3981365518483934,-8.437469851219758,0.09712889245860556,1.7704272781601202,-0.15612802171823806,-2.912040531612427
7722494,-22.87322,-43.43166,3.238095238095238,21,-0.4031529620562731,-8.313876097612871,0.07725403059986034,1.448423921558992,-0.40098959608403845,-4.766037274282644
7723296,-22.90029,-43.53359,0.0,21,-0.39834868178798505,-8.460430415360422,0.09681123135507692,1.7771107938516035,-0.1681361868821822,-3.1440246581435356
7764006,-22.88482,-43.28891,0.0,21,-0.3801479940110709,-8.122414689890316,0.0632514853311103,1.2156100015651021,-0.036141449566660294,-0.600309692434846
7810172,-22.87613,-43.47067,0.2857142857142857,21,-0.40006490926209737,-8.46365018755059,0.09513019599742747,1.7623048391940794,-0.3712062555027153,-5.310825463832431
7874162,-22.85861,-43.49443,0.19047619047619047,21,-0.3966267486789098,-8.459775265679788,0.09214933691503861,1.7526704425203474,-0.2607025826925426,-4.498948653227702
7892802,-22.8477,-43.35916,0.09523809523809523,21,-0.38659016343510527,-8.212198536433094,-0.006262138515537042,-0.10806794872445336,-0.06957806307468649,-0.9160453870861446
7894554,-22.85884,-43.53873,0.0,21,-0.3950069588056198,-8.441451997213756,0.09112425527635795,1.7239492696581369,-0.16765198499826617,-3.0255984288479
7985657,-22.82096,-43.30662,0.0,21,-0.3786673249297231,-8.095244921053562,0.06417031823914104,1.245360117224652,-0.008240274165492969,-0.13533728090525793
7986505,-22.88774,-43.29646,0.0,21,-0.3810030698832434,-8.137245941625428,0.05948910194668731,1.1400112560678664,-0.027076116467525453,-0.44874706331152564
7996675,-22.8859,-43.34384,0.0,21,-0.3871937248912229,-8.236764927068803,0.01989531833315637,0.369971117843653,0.0305824160742516,0.46329561047495105
7998678,-22.83859,-43.39829,0.0,21,-0.39344689511839,-8.232999346658573,0.039518561283570876,0.8291097000784555,-0.3094556239822111,-3.8019371314533372
9016805,-22.82242,-43.31351,0.0,21,-0.3793051807500763,-8.10552817951154,0.06017880241800457,1.1634148634679584,-0.017345138091749215,-0.2822833503471937
9023089,-22.88443,-43.41602,0.0,21,-0.4056200465468982,-8.299983767650035,0.057891444957251195,1.1073357891702675,-0.297321615791159,-3.9089409581912666
9045023,-22.87925,-43.30834,0.0,21,-0.38179986493843115,-8.152394589304151,0.05230835661052256,1.0000240036456964,-0.011924191004349178,-0.19504031243140202
9057722,-22.83883,-43.35262,0.0,21,-0.38479682470188364,-8.186186825968411,0.00704882673816061,0.12336328065572623,-0.07619263769219059,-1.0015084048058485
9061398,-22.87205,-43.57763,0.0,21,-0.39484187760652256,-8.410890326778373,0.09139989576708289,1.7150814285260612,-0.14956156530113665,-2.6616593797759696
9061401,-22.88409,-43.55926,0.0,21,-0.39614610305929393,-8.43087750142639,0.09338194474844351,1.741970688858011,-0.15667354096662597,-2.8425687483897666
9067078,-22.92648,-43.25669,0.0,21,-0.3791744082926255,-8.093743940140214,0.07337105720614895,1.3992057802027096,-0.06241947614793666,-0.9947660942342404
9071385,-22.93839,-43.38827,0.0,21,-0.4039750165947613,-8.483747038149906,0.041660696102602035,0.8496836257806363,-0.02381815074519133,-0.335387654478106
9072640,-22.87485,-43.3266,0.0,21,-0.3837363090387367,-8.18449985038065,0.036409476721032334,0.687542890086154,0.009514502592731684,0.1454755379228515
9075143,-22.85086,-43.27331,0.0,21,-0.37752664898021837,-8.077476173593746,0.07178792364413518,1.3987618134796904,-0.032016348127398904,-0.5377516227469682
9078983,-22.83683,-43.34871,0.0,21,-0.38406449162236944,-8.176337730004011,0.015281358760170465,0.2720189818940116,-0.07505882631340641,-1.0142678667251903
9101764,-22.89996,-43.30343,0.0,21,-0.3823681320914159,-8.158961107816971,0.05670268272847177,1.0846623831903384,-0.015589823486549739,-0.25633913510870354
9107835,-22.85445,-43.26485,0.0,21,-0.37711597820317705,-8.069650082082934,0.07390580402029655,1.4394451475680574,-0.035649139662336043,-0.5947078531758785
9111344,-22.83246,-43.31619,0.0,21,-0.3800684855482805,-8.119536402987654,0.05457903442825039,1.0496770562332045,-0.04505117227461226,-0.6990239011035484
9127100,-22.94634,-43.34902,0.0,21,-0.3935007933801989,-8.331376023672508,0.047269157505453435,0.9061889066448119,0.0419800235114683,0.6420253583870571
9128867,-22.85557,-43.32931,0.0,21,-0.3828295869535062,-8.166877087818593,0.03338263242252885,0.6260512838117611,-0.026927903713027303,-0.3883939932072983
9131795,-22.8985,-43.27561,0.0,21,-0.379592185095535,-8.109287227745819,0.0681841598350244,1.308674531717497,-0.05029528237391885,-0.8162275985384942
9131884,-22.83176,-43.32732,0.0,21,-0.3811365918842854,-8.135338075773097,0.045626232879557374,0.8640659114086735,-0.0474654013960125,-0.7303474882345492
9151583,-22.88049,-43.45521,0.0,21,-0.4020030719567297,-8.455611929281103,0.09479296464274833,1.7023758804810956,-0.44618402309494865,-5.108644681857088
9199233,-23.01943,-43.48834,0.0,21,-0.40800552317043587,-8.61141483687695,0.098460461469134,1.7293611579863815,-0.1188350166107792,-2.1709941339715018
9262288,-22.89412,-43.27809,0.0,21,-0.37961596366981715,-8.110730746542059,0.06735848547385201,1.2933496149448864,-0.047657225554613276,-0.777039171043712
9283986,-22.91223,-43.55668,0.0,21,-0.3981384334606108,-8.437482037947843,0.09713052800470315,1.7704412323495602,-0.1561297844392746,-2.912165047463738
9307265,-22.87697,-43.52619,0.0,21,-0.3968493591250182,-8.45737235488721,0.09377440127921557,1.7581814538975955,-0.17856986992982868,-3.2823457553701796
9311181,-22.8944,-43.54256,0.0,21,-0.39748694642182214,-8.448198507206724,0.09561322073958793,1.7659965484206166,-0.16381069029550993,-3.0266700168555905
9311661,-22.88742,-43.43134,0.0,21,-0.40547648197480984,-8.373832301846148,0.07748738309500523,1.421316304771404,-0.3617732912009882,-4.44794502958284
9384731,-23.01943,-43.48834,0.0,21,-0.40800622233999917,-8.611439882986435,0.09845927604222564,1.7293452397426758,-0.11882865362435534,-2.170774794400414
9391983,-22.84212,-43.27212,0.0,21,-0.3771220072269901,-8.070163160066395,0.07314438583755604,1.4283832554034324,-0.02177271423258682,-0.36637600413561877
9461086,-22.84868,-43.30683,0.0,21,-0.38004784110231,-8.12175139178395,0.0565637209907205,1.0906505626465026,-0.053125123451351834,-0.8117354519626163
9567933,-22.88482,-43.28891,0.0,21,-0.3801533003330343,-8.122496567546818,0.0632391128830927,1.2153263964013972,-0.03612730866474882,-0.6000467894290659
9650008,-22.79212,-43.30259,0.0,21,-0.37707577006527204,-8.064357468310734,0.07673167977775663,1.5006365234716756,0.021394925034875504,0.35475603125996197
9715444,-22.87788,-43.55612,0.0,21,-0.39583548964925924,-8.43288872668031,0.09288926803227053,1.7377895491735966,-0.1579229013039814,-2.8533857506316878
9887725,-22.7524,-43.40669,0.0,21,-0.3831954417871301,-8.1941220273575,0.07004492186829758,1.5515699973875294,-0.08992039215790783,-1.058757072813425
